Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,DecayEps_0.99_i0.5_m0.01_d0.99,DecayEps_0.995_i0.5_m0.01_d0.995,AI_UCB_0.1_c0.1,AI_Softmax_0.1_t0.1,WSLS_I0.15_LR0.1,SW_UCB_W100_C0.1,SW_UCB_W200_C0.1,SW_UCB_W500_C0.1
146,0.01828995912900179,0.011966431062590061,0.08826173436622073,0.01828995912900179,0.011966431062590061,0.01828995912900179,0.011966431062590061,0.01828995912900179,0.011966431062590061,0.011966431062590061
147,0.01979025070360417,0.14340118175563782,0.06579948138096907,0.01979025070360417,0.005359249708909044,0.01979025070360417,0.005359249708909044,0.01979025070360417,0.005359249708909044,0.005359249708909044
148,0.01126232259557706,0.03516232967727687,0.035547221794402416,0.01126232259557706,0.01126232259557706,0.03516232967727687,0.03516232967727687,0.035547221794402416,0.01126232259557706,0.01126232259557706
149,0.037159059058779545,0.011492373288062544,0.10259551464264126,0.037159059058779545,0.011492373288062544,0.04674406275866235,0.011492373288062544,0.037159059058779545,0.011492373288062544,0.011492373288062544
150,0.03179520577437266,0.042779714536116606,0.009969470804240965,0.03179520577437266,0.009969470804240965,0.03179520577437266,0.009969470804240965,0.042779714536116606,0.009969470804240965,0.009969470804240965
151,0.00877152373804814,0.05982907037065683,0.03506625099937312,0.00877152373804814,0.00877152373804814,0.04278349068409648,0.05982907037065683,0.00877152373804814,0.00877152373804814,0.00877152373804814
152,0.1874061965825808,0.061817079853339695,0.024070691260382412,0.024070691260382412,0.005013764818498089,0.005013764818498089,0.061817079853339695,0.024070691260382412,0.005013764818498089,0.005013764818498089
153,0.061840684855277515,0.014355780974316695,0.034459905974332614,0.061840684855277515,0.014355780974316695,0.034459905974332614,0.014355780974316695,0.014355780974316695,0.014355780974316695,0.014355780974316695
154,0.020696043050064054,0.0503163648869224,0.06920141716419112,0.020696043050064054,0.020696043050064054,0.0503163648869224,0.06920141716419112,0.020696043050064054,0.020696043050064054,0.020696043050064054
155,0.16025451843581595,0.01803473475990526,0.02091417204535299,0.01803473475990526,0.01803473475990526,0.02091417204535299,0.02091417204535299,0.058847113290331675,0.01803473475990526,0.01803473475990526
156,0.10185085894823055,0.051772440824385965,0.009298525485428583,0.007520344134798761,0.009298525485428583,0.007520344134798761,0.051772440824385965,0.007520344134798761,0.009298525485428583,0.009298525485428583
157,0.0070651293969003085,0.052647280711908426,0.02155631846202777,0.0070651293969003085,0.0070651293969003085,0.0070651293969003085,0.052647280711908426,0.02155631846202777,0.0070651293969003085,0.0070651293969003085
158,0.029953452213761843,0.010132118428514152,0.10966448548456804,0.029953452213761843,0.010132118428514152,0.04911208733419286,0.010132118428514152,0.029953452213761843,0.010132118428514152,0.010132118428514152
159,0.018058859579433803,0.05098431691614361,0.005272987594360877,0.05098431691614361,0.008532943839867187,0.018058859579433803,0.005272987594360877,0.018058859579433803,0.008532943839867187,0.008532943839867187
160,0.153670924485083,0.032470894084827104,-0.001172217528435919,-0.001172217528435919,-0.001172217528435919,0.032470894084827104,0.036132799478396885,0.032470894084827104,-0.001172217528435919,-0.001172217528435919
161,0.015810667601703222,0.10017046293699834,0.03883249546311305,0.015810667601703222,0.015810667601703222,0.011211369097533988,0.011211369097533988,0.03883249546311305,0.015810667601703222,0.015810667601703222
162,0.030069702881657227,0.02373074010485482,0.013082095519488177,0.030069702881657227,0.02373074010485482,0.030069702881657227,0.013082095519488177,0.05165451045671298,0.02373074010485482,0.02373074010485482
163,0.0345878112889034,0.01447222088117017,0.01447222088117017,0.0345878112889034,0.020838685546788815,0.0199629974319491,0.0345878112889034,0.0199629974319491,0.020838685546788815,0.020838685546788815
164,0.01907069230741448,0.05438595372214592,0.04575412157283903,0.01907069230741448,0.0063702461962537715,0.05438595372214592,0.01907069230741448,0.01907069230741448,0.0063702461962537715,0.0063702461962537715
165,0.01271920871373974,0.13842823030680892,0.020966931868416097,0.020966931868416097,0.01271920871373974,0.01271920871373974,0.0327808728769019,0.020966931868416097,0.01271920871373974,0.01271920871373974
166,0.008568186453633015,0.011794967981269092,0.008568186453633015,0.1723979150442721,0.011794967981269092,0.014130813296971514,0.014130813296971514,0.011794967981269092,0.011794967981269092,0.011794967981269092
167,0.012867296023268738,0.02836023049106844,0.02670444263343269,0.012867296023268738,0.012867296023268738,0.02836023049106844,0.02836023049106844,0.012867296023268738,0.012867296023268738,0.012867296023268738
168,0.020353110290140246,0.06568159848407297,0.010940449192353239,0.020353110290140246,0.010940449192353239,0.020353110290140246,0.06568159848407297,0.039307655390445576,0.010940449192353239,0.010940449192353239
169,0.030682243578259716,0.01404621830343828,0.0034169124971388104,0.030682243578259716,0.01404621830343828,0.030682243578259716,0.01404621830343828,0.0034169124971388104,0.01404621830343828,0.01404621830343828
170,0.026300763504315094,0.026300763504315094,0.0711612439950661,0.14116545545265344,0.003714439716645091,0.026300763504315094,0.003714439716645091,0.003714439716645091,0.003714439716645091,0.003714439716645091
171,0.008306833940948779,0.055159642686130765,0.07330138347658817,0.008306833940948779,0.008306833940948779,0.055159642686130765,0.008306833940948779,0.008306833940948779,0.008306833940948779,0.008306833940948779
172,0.024131926528645434,0.017816631694658993,0.017816631694658993,0.024131926528645434,0.03520342261863264,0.015686229496934684,0.015686229496934684,0.024131926528645434,0.03520342261863264,0.03520342261863264
173,0.06130315709640745,0.008667444811119496,0.037150671992762896,0.06130315709640745,0.008667444811119496,0.008667444811119496,0.037150671992762896,0.008667444811119496,0.008667444811119496,0.008667444811119496
174,0.03866587496177799,0.18835027608491173,0.0028471913663655375,0.0653381573846811,0.0028471913663655375,0.0028471913663655375,0.0028471913663655375,0.0653381573846811,0.0028471913663655375,0.0028471913663655375
175,0.05811726589967599,0.009065418985503526,0.05208593431576473,0.05208593431576473,0.009065418985503526,0.009065418985503526,0.009065418985503526,0.05811726589967599,0.009065418985503526,0.009065418985503526
176,0.017674006287558823,0.033588666136942176,0.01615903667862673,0.017674006287558823,0.017674006287558823,0.033588666136942176,0.01615903667862673,0.017674006287558823,0.017674006287558823,0.017674006287558823
177,0.1430109495114248,0.004462306502068938,0.006280578552009588,0.04879308858083101,0.004462306502068938,0.006280578552009588,0.04879308858083101,0.006280578552009588,0.004462306502068938,0.004462306502068938
178,0.009730726802725695,0.061415617443421514,0.02456350895245854,0.009730726802725695,0.009730726802725695,0.02456350895245854,0.061415617443421514,0.009730726802725695,0.009730726802725695,0.009730726802725695
179,0.011652525958504401,0.01503300613072123,0.12682326937697258,0.011652525958504401,0.01503300613072123,0.011652525958504401,0.01503300613072123,0.011652525958504401,0.01503300613072123,0.01503300613072123
180,0.02003612413849456,0.1490988010268471,0.00982484877108099,0.02003612413849456,0.00982484877108099,0.01623767649124264,0.02003612413849456,0.01623767649124264,0.00982484877108099,0.00982484877108099
181,0.05434766471444161,0.014820833719975161,0.01660277854970261,0.05434766471444161,0.014820833719975161,0.01660277854970261,0.04137222481255881,0.01660277854970261,0.014820833719975161,0.014820833719975161
182,0.01435142028843194,0.0037733696190062112,0.0037733696190062112,0.01435142028843194,0.01435142028843194,0.01435142028843194,0.027994293256433385,0.15104932868872523,0.01435142028843194,0.01435142028843194
183,0.0833266872193063,0.05960788105100415,0.002844087262866374,0.0030937330997893994,0.0030937330997893994,0.0833266872193063,0.0030937330997893994,0.05960788105100415,0.0030937330997893994,0.0030937330997893994
184,0.03359826845359288,0.06386124817351642,0.014425529599880202,0.03359826845359288,0.014425529599880202,0.04324604058076832,0.03359826845359288,0.06386124817351642,0.014425529599880202,0.014425529599880202
185,0.013233108515649792,0.013233108515649792,0.015612368833804428,0.013233108515649792,0.01565546747757922,0.015612368833804428,0.013233108515649792,0.01565546747757922,0.01565546747757922,0.01565546747757922
186,0.013764724365054899,0.01629496225637419,0.016114906338920276,0.013764724365054899,0.013764724365054899,0.01629496225637419,0.01629496225637419,0.01629496225637419,0.013764724365054899,0.013764724365054899
187,0.04292942572705885,0.03887724391331408,0.006157938966585493,0.006157938966585493,0.006157938966585493,0.03909191991754155,0.04292942572705885,0.03887724391331408,0.006157938966585493,0.006157938966585493
188,0.03070065746458022,0.010282654053055312,0.06524845196803536,0.03070065746458022,0.010282654053055312,0.010282654053055312,0.03070065746458022,0.010282654053055312,0.010282654053055312,0.010282654053055312
189,0.011205754313527065,0.05499947939972664,0.04965192932625586,0.011205754313527065,0.011205754313527065,0.04965192932625586,0.011205754313527065,0.05499947939972664,0.011205754313527065,0.011205754313527065
190,0.03052929017480954,0.03052929017480954,0.010150342006315234,0.16988057780649224,0.007657123501784851,0.010150342006315234,0.010150342006315234,0.03052929017480954,0.007657123501784851,0.007657123501784851
191,0.021870444942180062,0.009716027730768554,0.021870444942180062,0.04731166565914737,0.009716027730768554,0.109644303332301,0.021870444942180062,0.009716027730768554,0.009716027730768554,0.009716027730768554
192,0.010654367897984008,0.006295030658696472,0.006295030658696472,0.010654367897984008,0.010654367897984008,0.04431394407490178,0.04431394407490178,0.010654367897984008,0.010654367897984008,0.010654367897984008
193,0.005089461022215772,0.026347031816604007,0.005089461022215772,0.1723456316709923,0.005089461022215772,0.026347031816604007,0.026347031816604007,0.026347031816604007,0.005089461022215772,0.005089461022215772
194,0.021876506193281343,0.008535345251007439,0.008535345251007439,0.021876506193281343,0.008535345251007439,0.008535345251007439,0.008535345251007439,0.021876506193281343,0.008535345251007439,0.008535345251007439
195,0.055992949601194046,0.1040131828821881,0.011554990331219116,0.055992949601194046,0.0065082936458100114,0.011554990331219116,0.0065082936458100114,0.011554990331219116,0.0065082936458100114,0.0065082936458100114
196,0.009952922677815985,0.024142083003813243,0.024142083003813243,0.009952922677815985,0.009952922677815985,0.024142083003813243,0.009952922677815985,0.009952922677815985,0.009952922677815985,0.009952922677815985
197,0.06027658250805883,0.020984368050812517,0.008921495335052041,0.06027658250805883,0.008921495335052041,0.03887687576691566,0.020984368050812517,0.020984368050812517,0.008921495335052041,0.008921495335052041
198,0.058607957145288346,0.009111305152203725,0.009111305152203725,0.058607957145288346,0.009111305152203725,0.04442962364323523,0.009111305152203725,0.04707611065013442,0.009111305152203725,0.009111305152203725
199,0.016196476919497136,0.06821790780411374,0.048146400462568247,0.016196476919497136,0.016196476919497136,0.06821790780411374,0.048146400462568247,0.03576152395173854,0.016196476919497136,0.016196476919497136
200,0.06626248500347993,0.11942410043461674,0.0197398966934594,0.06626248500347993,0.0031735999926909976,0.0031735999926909976,0.0197398966934594,0.0031735999926909976,0.0031735999926909976,0.0031735999926909976
201,0.005018313360083862,0.005018313360083862,0.06457869534954963,0.005018313360083862,0.005018313360083862,0.026898023228468185,0.005018313360083862,0.005018313360083862,0.005018313360083862,0.005018313360083862
202,0.021612351212079606,0.01136633185159577,0.02402547150116597,0.021612351212079606,0.01136633185159577,0.021612351212079606,0.01136633185159577,0.02402547150116597,0.01136633185159577,0.01136633185159577
203,0.0239867398054167,0.054959445575180066,0.007159626081608531,0.0239867398054167,0.007159626081608531,0.0239867398054167,0.0239867398054167,0.054959445575180066,0.007159626081608531,0.007159626081608531
204,0.01735178431416013,0.013805066771693028,0.00023470528853740955,0.01735178431416013,0.013805066771693028,0.01735178431416013,0.01735178431416013,0.013805066771693028,0.013805066771693028,0.013805066771693028
205,0.018892919681097138,0.018892919681097138,0.018892919681097138,0.018619458910815734,0.018619458910815734,0.050386023012568955,0.018892919681097138,0.018619458910815734,0.018619458910815734,0.018619458910815734
206,0.0449823987256246,0.048241522426501975,0.02454245333918137,0.0053560995767730005,0.0053560995767730005,0.048241522426501975,0.0449823987256246,0.02454245333918137,0.0053560995767730005,0.0053560995767730005
207,0.009127002784835648,0.039372133847608466,-0.039592090262852764,0.009127002784835648,0.009127002784835648,0.039372133847608466,0.009127002784835648,0.009127002784835648,0.009127002784835648,0.009127002784835648
208,0.027827618851254645,0.025216543420739437,0.025216543420739437,0.027827618851254645,0.0014762008544582884,0.027827618851254645,0.025216543420739437,0.025216543420739437,0.0014762008544582884,0.0014762008544582884
209,0.034033908044269714,0.010215009777291584,0.010215009777291584,0.034033908044269714,0.010215009777291584,0.034033908044269714,0.010215009777291584,0.06215597209309685,0.010215009777291584,0.010215009777291584
210,0.013684113205678044,0.014088434972826322,0.16300014183810127,0.013684113205678044,0.013684113205678044,0.014088434972826322,0.03864440026700246,0.03864440026700246,0.013684113205678044,0.013684113205678044
211,0.07626684937907291,0.012238678743752259,0.012238678743752259,0.07626684937907291,0.012238678743752259,0.01936416925892373,0.01936416925892373,0.01936416925892373,0.012238678743752259,0.012238678743752259
212,0.03378157074032754,0.04887522312109817,0.04887522312109817,0.03378157074032754,0.004289798999739615,0.004289798999739615,0.004289798999739615,0.03378157074032754,0.004289798999739615,0.004289798999739615
